"","HALLMARK_ADIPOGENESIS","HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANGIOGENESIS","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_SURFACE","HALLMARK_APOPTOSIS","HALLMARK_BILE_ACID_METABOLISM","HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_COAGULATION","HALLMARK_COMPLEMENT","HALLMARK_DNA_REPAIR","HALLMARK_E2F_TARGETS","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_G2M_CHECKPOINT","HALLMARK_GLYCOLYSIS","HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEME_METABOLISM","HALLMARK_HYPOXIA","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_MITOTIC_SPINDLE","HALLMARK_MTORC1_SIGNALING","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V2","HALLMARK_MYOGENESIS","HALLMARK_NOTCH_SIGNALING","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_P53_PATHWAY","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PEROXISOME","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PROTEIN_SECRETION","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_SPERMATOGENESIS","HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_UP","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_XENOBIOTIC_METABOLISM","TRM cell"
"ec206",0.000364286546038803,-0.356193007921058,0.0563122500539434,0.455991445127709,-0.106540793053991,-0.217166708885586,-0.185087525572077,0.0165887911658582,-0.0224311467072856,0.00390094077252701,0.00461976444055745,0.0131195076959902,-0.27685661134077,0.284167474135379,0.0362822694230316,0.0637667818668409,-0.0148869572169109,-0.369885520028662,-0.080350549730234,-0.269108166885932,0.188760505668411,-0.0160347041888857,0.092703719263967,-0.102714606335903,0.0995140438843132,-0.268344293214086,-0.270063132560532,0.0512955119648013,0.0682763487489456,-0.206268133596009,-0.137112040708545,-0.277816009137237,0.0347204963538039,-0.0354884155145113,0.0967390387634714,-0.0539593926739381,0.0691540636349581,-0.0882399279032197,-0.0848736890962271,-0.0474967223410321,0.00121756590875531,-0.0849769009927501,-0.184449449850909,0.0530504991356517,0.0289367032094653,0.185203996751326,0.160405369993349,-0.0316728858464334,-0.162796590874565,-0.00762760023332903,0.289097744122957
"ec207",0.157766416712325,-0.299563329277821,-0.0286442455052693,0.606565097815341,-0.0907333605246435,0.0732587967535639,-0.0602144248801074,-0.0679397838538478,0.145397378866776,-0.0121914199234051,-0.0302212239641555,0.162234169388669,0.38312749287314,0.469663953090423,-0.0773895943499225,0.132552179394367,0.0907389285213637,0.29907062767723,0.119513048978937,0.110537695742879,0.012530717387026,0.0842216663796801,0.192770742951335,0.00898658722453319,0.273486934399519,-0.227808231214752,-0.234344059549446,-0.145489090883363,0.0718774443594705,0.0995443332189918,0.251190380847985,-0.0318755547142403,0.499396951600837,-0.085830414767484,0.301890793910583,0.124162481120152,0.0514058992281208,-0.293681080091201,-0.0568517285751861,-0.0559469448282635,0.174948773080055,-0.195387676110042,-0.0716544969372553,0.131647080911172,0.203078084041774,0.354738453112856,0.157811546098966,-0.0203361165177265,-0.0741666357566257,-0.0633223106029238,0.348207532371865
"ec208",0.22959028694171,-0.391642537902163,0.163756074823119,0.270007278882447,-0.14938094244549,-0.202971972511493,-0.0411295927357007,0.0362472359682308,-0.189612444281692,-0.11546206584641,-0.107791257705109,0.113947171989258,0.271318589896651,0.405589528828844,0.00192083589822697,0.193775879738765,0.183132253415759,0.13619681805263,0.0828417194423406,-0.256344980353429,0.0859057449199159,-0.0713769502283967,-0.0205623582531272,-0.268822317361455,-0.159895709153159,-0.257509345750185,-0.276127624639029,-0.0482396247361731,-0.0382417159122063,-0.122572974415108,-0.0918073319129445,-0.183346735807486,0.352985486128548,0.11878713838298,0.321157405099291,0.0298490117669536,-0.0365735251693,-0.463368733189837,0.0693512424719632,-0.0310642089518055,0.0541042687865165,-0.190048930014793,-0.278204701122902,0.00176533636005977,-0.285765402218749,0.128856957117463,0.0920992740003006,-0.112750665380722,-0.0592699108727198,0.126883916043579,-0.0100995813243148
"ec210",0.146149767810923,-0.344949164991725,-0.0492749353585783,0.165488982857658,-0.0339882355206173,0.035127646647532,0.0937636891534342,0.0411328213010991,0.15336568938807,0.0688436701388229,0.141030328630172,0.182774967503841,0.289946612405375,0.152278069548552,0.0819228273493258,0.142910509863008,0.0681240871326938,0.238586251551819,0.162818139657832,-0.242527140651028,-0.0948556832927306,0.0319302729572846,0.0767104841942217,-0.0253016545229088,0.220479631484267,0.091396896548967,-0.0856569938345091,-0.0544712079624515,0.0828420340334834,-0.00666909899984988,0.0958776415100322,-0.074557171380596,0.347758913441711,-0.108760897493915,-0.126724462789954,0.0925009271074128,0.165732055049227,-0.209314413490895,0.0427513824363774,-0.149318977636832,0.0659111575655985,-0.0429232902173806,-0.263053846000749,-0.00550302608225922,0.16174167547723,0.148027490299794,-0.148419316276473,-0.00859699911705714,-0.203813833917947,-0.0397838464706131,0.197904537505786
"ec211",-0.0304378792516407,-0.467467972826548,-0.0408671144281383,0.293547751398275,-0.195506237950276,-0.322082714464947,-0.157051942480166,0.00418990571116429,0.0686320542889678,-0.132423703399432,-0.254152117789688,0.0983114532555226,0.426460709578921,0.229084177373763,-0.156307326148801,-0.102256724882949,-0.153695730217582,0.357579569010906,-0.0186914821745073,0.171057045491773,-0.216919960725742,-0.0616650451471191,-0.0789794181079701,-0.108906102077595,-0.223795733364915,-0.465306532218748,-0.464206715671398,-0.27092457448831,0.0390049498727742,0.098781616222352,-0.0603287646250598,-0.110585877344518,0.427954361391204,0.063208930656554,0.209361076859034,0.0951399154173858,-0.185018228317966,-0.174698106184732,0.0834353280565817,-0.298320540233533,-0.138629245779686,-0.0912434018114783,-0.116531632127565,-0.2439526409179,-0.304000093154228,0.160753827248638,-0.0549635935675159,-0.118897472500568,-0.0936331424553365,-0.184397051731612,-0.15176554765906
"ec212",0.09760895081225,-0.247317853169412,-0.000353542236442878,0.468955632102363,0.074555835309555,0.0165649290720012,0.104491577265756,0.101311416874323,-2.29031552536896e-05,-0.000339718821381702,0.0564387170443728,-0.0138974917254173,-0.147093434904835,0.537318664140324,-0.00184049255695856,0.0534522146990725,-0.0684534930514108,-0.0806620679311372,0.023960277925546,0.0401261647480936,-0.0178904923043275,0.0131189326413235,0.230566484392944,0.114663250662779,0.334728072637186,0.0498756918661818,-0.0782233105229818,-0.101807902682234,0.161379554911078,-0.00834332954336409,-0.0159848635553778,-0.227395665962668,0.190803650819174,0.278678834468461,0.332970005790137,0.0659770591349444,0.133627102175698,-0.255674585698247,-0.0383547437553495,-0.167609959976696,0.0216794331057998,0.017361931890699,-0.268140093567338,-0.143956761475378,0.19558025109883,0.0827137112778063,0.264267898286561,-0.00519492346158951,-0.119496305034399,0.0689774957630799,0.353264734147447
"ec214",0.133811825765784,-0.303551936641632,0.0127040011118356,0.226806633933315,0.0697872357560956,0.0391395419463406,-0.109338814240838,0.219414655350045,-0.0608388485054233,0.00103325753941352,0.0609473912829603,0.0345135074530834,0.0398658989084252,0.33360937417257,0.11073483699071,0.142891449116916,-0.126868740742145,0.057102705842804,0.00666665625557006,-0.0862529520688068,-0.176393427473262,-0.150838556434891,0.13934248017267,-0.103932112812885,0.166927542250818,0.0249978706686856,-0.119468293089021,-0.180508591222705,0.147348678650815,0.0212106020467892,-0.246062467946242,-0.291522007816749,-0.096988304721892,0.261354707567228,0.146867505682378,-0.0365069670198324,-0.131420613882066,-0.24790371315294,0.108509499263004,-0.204465758190959,0.0408747951845046,-0.106860486221775,-0.237728368632481,-0.266528314201247,-0.268289454626483,-0.205605695981315,0.0794298456283321,-0.129165479872904,-0.218243731066652,-0.132811897631136,0.134816074442117
"ec215",0.261631989965564,-0.473955106798184,0.185253938766498,0.323257559586729,-0.319104291226736,-0.112536954961527,-0.12901201237527,0.0302414052156088,0.238382676124123,-0.361167291361173,-0.0357527577965278,0.209265400387686,0.427080749931913,0.0188087331971781,0.0542920908969129,0.116752679478384,0.229694830300043,0.280749974786114,0.0888686734353268,-0.255413691070294,-0.0818653171397774,0.0243784817443112,-0.0873193544744539,-0.361574113763509,-0.19402931280658,-0.40849295840252,-0.363924229067554,-0.2636737240115,-0.12166287713753,0.0772547383858711,0.212747717374753,0.0248363795573407,0.443919045877044,-0.215463557181677,0.119752646071697,0.221428501442862,-0.125382356298635,-0.0249270214805089,0.058507129783705,-0.0990841218219168,0.282453388434839,-0.0198988063153251,-0.210893125196198,-0.214775353720901,-0.233449371347672,0.227895814857456,0.125875717953064,-0.0857057306701697,-0.00929167762181449,-0.0220780912579679,0.143750935884964
"ec216",0.166448615709385,-0.417535792105882,0.11192623303345,0.380193058923922,-0.225618303535613,0.151119861943671,-0.0381244511790598,-0.137931890005934,0.235313540088281,-0.0131985964328414,0.0941249206447005,0.00385609674536695,0.185212076817619,0.295068988068158,0.118801917022109,0.165407862881415,0.150524646178323,0.164211986259352,0.0818188679070149,0.0421591424289009,-0.0143295780384534,-0.0322412039481887,0.00471707157900933,-0.0104416379657606,0.149406345328258,-0.260217563249008,-0.320984114174505,-0.0754353766675663,0.11438341614579,-0.0431513050676193,0.103416567600551,-0.106437917616788,0.179250556485951,-0.0898968741740626,0.363556986134566,0.199280261789607,0.00198262463132412,-0.0887605097867755,-0.0344769993949458,-0.213819276727652,0.194096321202333,-0.100256782620107,-0.080323523955119,0.033521604617221,-0.0131789579808981,0.12358783799573,0.123445588011543,-0.0751476440695498,-0.273755147626731,0.0495072848645614,0.161846477680964
"ec218",0.123614524837722,-0.385271159503668,0.111113587762912,0.366342294752016,-0.246561359356624,-0.0293813284156425,-0.0588340485094559,-0.0645617329439513,0.0440726879837945,-0.0230096359368216,0.0100858884828676,0.111290646888337,0.303683751543594,0.42062316062619,-0.0518495800745621,0.0191339670594485,0.0239940522531758,0.212937323365829,-0.010813561617365,0.0678680682375099,-0.0323067400953524,-0.0847197625579036,0.0817517047166876,-0.0304921526582884,0.13782035381958,0.0257917798623881,-0.0845653222429946,-0.318767595252906,0.0469602135542646,0.0911417569738448,-0.0343997256660098,-0.0894348805504098,0.257905916383464,-0.239870316030346,0.268400318281062,0.142078705365087,-0.089231647858965,-0.390844113106441,-0.0783458778077749,0.0266161636748532,0.194046763732019,-0.231846599519968,-0.243865949617048,0.10952688608727,0.0391218450523743,0.203631943414259,0.287837319236046,-0.112691324958892,-0.00201707336585749,-0.126058940075927,0.132882040040979
"ec219",0.0807795487157886,-0.254608104311408,0.123918336767227,0.351293399766257,-0.0367802445408885,0.0144576316336639,-0.0404886670908225,-0.0570015817685522,0.0982018656373168,-0.0261135729243983,0.0988588081850318,-0.0413107855723831,-0.253049362547727,0.493919230548893,0.0703871863566833,0.142550485239437,-0.00098454069735357,-0.156781563202202,-0.173670790980041,-0.0269594009910958,-0.0161097758271708,0.00337702660546896,0.206731333251828,-0.0347941747323235,0.311067161110861,0.1328300488138,-0.0818668554590542,-0.201689430535891,0.157159935774049,-0.169656508248619,0.0321712841272083,-0.20240507505761,-0.0695628829519731,-0.0595874624235826,0.258712731990453,-0.0824606550079743,0.0638522759151159,-0.148341697671264,-0.159762730876622,-0.0701883631824398,0.0810221728822193,-0.107174889169381,-0.365089738938577,0.0557600031020229,0.155527550643044,0.262771435704624,0.342332378387782,-0.083777070808273,-0.0226365583540786,0.127704724768657,0.462694542321178
"ec220",0.157663184007464,-0.460481225630682,0.0242255908257362,0.284705049424278,-0.137894220259718,-0.124225458876264,-0.127002105193485,0.000943019675818085,0.119055921640986,-0.0851358091413772,-0.039700334832531,0.123071570562514,-0.0356427693504178,0.221363953857752,0.0510548942424591,0.14598381694761,0.102328048120443,-0.0759841114591317,0.104797254925006,-0.190432597283045,0.0806375211152694,0.00573025206080727,-0.0675523435708903,-0.159971236053499,-0.0346345578276793,0.0120430758096521,-0.140410730437901,-0.0562690273601127,-0.00054483558044266,-0.0227903379920978,0.0650159576482578,-0.106612334036215,0.217063328155975,-0.115588680806568,0.301805075409219,-0.0391498739075755,0.0854778508139726,0.0347808101540679,0.0742990807284465,0.0335823696381159,0.308176911604144,-0.167093908198039,-0.239489020368384,0.171726047131235,-0.0526899131355183,0.229571210265765,0.19171767624116,-0.148300994111169,-0.0404421477058667,-0.113305654482201,0.154202159657485
"ec221",0.255044820582449,-0.355452640432956,0.151617438953916,0.0261663601005001,-0.305957198355186,-0.18313548506924,-0.00292757923710063,-0.0396882314690638,0.0866530612782422,-0.348028855790918,-0.0647290399573408,0.153778948164849,0.437601641555013,-0.397485819786354,0.185111461877181,0.229332154963011,0.245776896048495,0.298269703528068,0.0207433696037805,-0.36926701025314,0.0982323845547649,-0.225029788555758,0.0801393697930704,-0.0331174258653605,0.0507927263596861,0.0509577855710883,-0.189117116801295,-0.0587955950696642,-0.0526415762539543,0.133177068948534,0.213368099007132,0.0316245714967716,0.309187598302312,-0.265336110937639,0.184212174747585,0.258672237682998,0.133146581375835,-0.476077960284796,-0.0873773855209978,-0.003762047851381,0.256594633515865,0.0410315616839485,-0.0757255745344144,-0.145797431771533,-0.0444476080896996,0.195893414303577,-0.143416457957222,0.0154892461975625,-0.139551465190319,0.051317793252822,0.126881038871419
"ec222",0.162110441526,-0.513615770674302,0.252155440446666,0.391843980302769,0.00946855546209685,-0.0202198476444645,0.0458706179543476,0.141224957548605,0.301474029093052,-0.149096753801905,0.0923555049941523,0.0638358360510565,0.241938047316415,0.422749390313589,0.194822595462577,0.257998717691788,0.14782645763327,0.181378543057087,-0.0207826607529472,-0.126754284919928,0.0532400702732884,-0.032680610913251,0.0134667619234,-0.205751486656061,0.0142229688547716,-0.0721722775585075,-0.263335451463183,-0.0797246478353097,0.0971993308346176,0.101509740346778,0.0943986942459687,-0.0773713315911506,-0.0117371533554209,-0.0885217593424366,0.212284453280414,0.032110150665206,0.0648402392570145,-0.106632211858457,0.0438406785254835,-0.0391707939541395,0.206949370039674,-0.250029650371122,-0.24237980610004,0.0768278909632255,-0.0358596544186434,0.158425305187265,0.227374797667688,-0.0954137674477254,-0.105196362734867,0.0907135071324245,0.207295730082145
"ec223",0.145144195740634,-0.349706376739211,0.167518260825149,0.371332978797492,0.0340563348704331,0.025140693317996,-0.0918440615428082,0.192547959285621,-0.0444048139164709,-0.152580316420101,-0.0217907343523944,-0.0567255482030571,-0.151761266094249,0.455810990975002,0.0931879008341602,0.122239744372192,0.0455506012343017,-0.159394735714624,-0.142051018859351,0.159568928213402,-0.0268169508980488,-0.0329405555224601,0.219344693598213,-0.100399383228931,0.0945590992978758,-0.00832498996785519,-0.141089561798311,-0.111006664089205,0.118489114385909,-0.0898909545662253,-0.171438971524004,-0.258255460759627,-0.222392242800956,0.227408607682345,0.349798452581928,0.0307555895442837,-0.203931023223372,-0.284857589325356,0.0505729516343672,-0.106860779994154,0.227580452528312,-0.295316928711185,-0.260800572619964,0.192849443660782,-0.155651274244786,0.0315955900983953,0.319266777829102,-0.154115022488106,0.0749082907673822,-0.017017925368963,0.163038951204436
"ec236",0.103454704896508,-0.313710597090394,0.20357144336056,-0.0364531192132097,-0.199694782954558,0.448628076241621,-0.163872687638968,0.0612444537681477,-0.0702186068266137,-0.101626476467416,-0.0259505555545895,0.112883453891308,0.0883071886843636,-0.0883904459543135,0.0392555060886905,-0.131955875152711,-0.0565776444152047,-0.011262770522571,0.05622111745919,-0.113156140653717,0.04439102631474,-0.200207967408718,0.0817494718883973,0.0104359840464895,0.196674185985805,-0.0609583654193778,-0.121057871469171,-0.14576980321655,-0.0494244555471522,-0.171133576140398,-0.0167800162906501,-0.259006538864717,0.05362651464294,-0.170618542706343,-0.0279228822934177,0.0166733979950656,-0.0983355066063094,-0.436340964166175,-0.0953717446818926,-0.00910805328435182,0.00073220328690296,0.0734447058696002,-0.230705508826795,-0.360187702096462,-0.0344344493401416,0.0347632947343191,-0.0705995188521377,-0.207616096440672,-0.308612939659828,0.0950550768720977,0.307918546375376
"ec239",0.0710792688097592,-0.397077564084804,0.0138846292114067,-0.063867519256559,-0.134254532181598,0.121129513875714,-0.0745222021373823,-0.211895263093997,0.0806581643132357,-0.244614707737287,-0.05544224456111,0.184138393497931,0.389908729175559,0.263021257009799,0.0145830339927043,0.0284671123231572,0.0938013801432666,0.278274264744147,0.183403618685683,-0.0216576427163291,-0.0700070741047795,0.106660204495554,0.0149608526151875,-0.0843198841801895,0.14930081762063,-0.320732120979574,-0.26074115108312,-0.0430827768489244,-0.113031405083611,0.00383662421879806,0.240191270393753,0.101072638037392,0.640617728972606,-0.0664480044480697,0.21693016981634,0.0618803578167829,0.0275657693227775,-0.403762663736651,-0.176329399921321,0.0323619608256539,0.0964604639951425,0.110235294754587,-0.0902353321496104,-0.253797115972584,0.0782224610299965,0.356803721698588,-0.0504071627273504,-0.049755524603299,-0.0755684851481489,0.0312232540455543,0.0427451159619109
"ec241",0.10679839343725,-0.278538849432321,0.239497124506677,0.197727857189362,-0.175894252950735,0.0396681609488827,-0.00988309776604335,-0.0164378163937115,0.155197961469775,-0.0971856405320598,0.0255337159680118,0.0496244676951452,-0.111578442769756,0.190088874820765,0.182057057497144,0.25013222522119,0.159679875234365,-0.146921509770054,0.105394318838624,-0.17625731998586,0.0887320438317908,0.123928750351082,0.20135431007031,-0.0045849916737509,0.228262194369757,-0.0434601695513898,-0.133075737285977,0.0429824340254197,0.270038743628283,-0.0891805264881642,0.126700677904096,-0.235431176082047,0.176793048240865,0.0830611038707474,0.233265920554085,0.0103734578997496,0.0230117240306489,-0.210018479137667,-0.0931875113173817,-0.181370969567648,0.151308102957578,0.028221034399239,-0.0775656748658775,-0.0502765945534787,0.189141376317793,0.149241855093143,0.0654119244033223,-0.0244527643924553,-0.197780757043966,0.255944790306809,0.361860159475758
"ec243",0.0550385177400543,-0.421004703340539,0.106253766340625,-0.114464517985755,-0.0187484205619013,-0.0310509428857554,-0.0972132819925329,0.174513283460542,0.100277947946798,-0.130778186737309,-0.0897038553386821,0.130966425708329,0.271262257575622,0.247225326328829,0.0084944075953135,0.198740819244057,-0.0558379479913511,0.289830478824958,0.235385397053144,-0.0677112659316428,-0.11678495745288,0.137280513752104,-0.0749454736798974,-0.0800160064140884,0.195727124303435,-0.0716562671187116,-0.149655720921118,-0.165056646440724,-0.154746944405309,0.0625196607059281,0.197263329367898,-0.0609668213139174,0.507313574727488,-0.0214955722408537,0.441603907682467,0.0983980151185548,0.00167596017819893,0.0277700267334323,-0.0571643287854016,-0.0835128927002961,0.162016164067156,0.0280718132315566,0.0235715450844073,-0.113953484504354,-0.00819976128193031,0.290422231620766,-0.0492811468241457,-0.0542138744535482,-0.203796233894791,-0.0632797718676191,0.177378630674621
"ec245",0.148770520965643,-0.324867366968466,0.0176283247688211,0.242463749614138,-0.0682969505561624,0.170662427277102,0.000551772948584051,-0.0940576485643516,0.00508027206629824,-0.0952127577221625,0.0509299668299849,0.0427237490953442,-0.25518221440414,0.381726635052505,-0.0693820200324642,-0.168548568231373,-0.0280580263718927,-0.210512719206929,-0.0318896414861239,-0.0916283149819003,-0.102432688102877,0.0552538663529442,0.156270203717075,0.0690636400072549,0.223597570869386,-0.117960096245826,-0.214042227924023,-0.172586538177565,0.143940661648759,-0.172744277643142,-0.0739376834653643,-0.250259298783309,-0.0330324317275733,0.100597010663583,0.164145811765122,-0.0807943422623371,0.0473431968056047,-0.467830399720039,-0.0742483884363259,-0.0952695973199319,0.163494079762136,-0.24857892141446,-0.230423128540489,-0.157513415505829,0.153174960351339,0.147832100105776,-0.0142183887369791,-0.0461895079785801,-0.18140038874336,0.0119217393772992,0.214532676662988
"ec246",0.178506786827567,-0.325805544538222,0.0770807940969987,-0.135361945816966,-0.166438204138991,0.0406154082035673,-0.122316991006373,0.175896488129339,-0.242940619142956,-0.120884605516567,-0.0102716499201938,-0.0345075751145399,0.123583602815439,-0.0834874151079554,-0.0701412971177295,-0.0691011654736817,0.00476817005662236,0.119980405909184,-0.0535003956996592,-0.22833360668158,-0.0787442798100897,-0.146764542907878,0.0935761347171223,-0.0855692722876006,0.132338920771458,-0.00683083568079945,-0.135572221897475,-0.186481140369395,-0.168901228569338,-0.0874370440799564,-0.119745495686032,-0.117051719391297,0.308886215131546,-0.142518779801815,0.262057734976231,0.108924047284999,0.0309899216343962,-0.54856250188037,0.230172028545593,-0.200536838888887,0.080291172012368,0.0778039558186122,-0.237604026432335,-0.195897689275767,-0.170835381715052,0.120318690559257,-0.18831479737542,-0.155228827656569,-0.307305416854993,0.0254059905400219,0.252421719311814
"ec247",0.0137068826098861,-0.421016457056319,0.00697678207446881,-0.439477934357288,-0.151223083961096,0.200784480751041,-0.0260226212664515,0.119285030369463,0.100863958463789,-0.206294354938277,-0.0351556205253041,0.156835891365939,0.366839123819622,-0.187796548921149,0.0658132099501259,0.0789667292250862,-0.046182100975746,0.27959157193649,0.164533394072553,0.107931558790736,0.0582778934188263,0.0186433445069466,0.0662940641886029,-0.011760883688388,0.0919823034564451,0.0252787441381305,-0.0884833830055461,0.0210378125831391,-0.0723263677605993,0.0930125266730438,0.191294641148702,-0.112663842483721,0.3839874957618,-0.244184260259932,-0.0253023675266214,0.0285572410958969,0.0692228658599012,-0.552749823372079,0.0370986355222046,-0.0136508849798455,0.104996635742499,0.253899049406972,-0.134122966306342,-0.324865891404777,-0.04382197487063,0.212973587470476,-0.278667234457925,-0.0832277044450242,-0.375568447983702,0.0178079126407921,0.254307759737548
"ec249",0.00127245945999688,-0.390116750607423,0.0267938124181474,-0.0725868274729469,-0.0403479041033136,-0.0571375818032765,-0.0428812116950989,-0.192308342036284,-0.000935939474126651,-0.1012289857421,-0.203835352703947,0.253188548926867,0.29874875883297,-0.175487162502789,-0.188170885488785,-0.094923448657707,-0.0759274362413285,0.238269868911158,0.157281480289176,-0.362832984027203,0.1335396962679,0.0354332135626705,-0.0817174308789723,-0.0779362138117505,0.119843308723282,-0.416257803595601,-0.368786146581764,-0.217506303216215,0.030901916621852,0.0345744358370959,0.075863493439589,-0.155732228838794,0.142482682737679,-0.0495886257982973,-0.215193670021374,-0.0179622797605912,0.07549939259942,-0.317451793270193,-0.0759002037075717,0.0487031989970395,0.110390195316087,-0.0334355321510026,-0.135936768074578,-0.232339385133604,-0.0199714712815459,0.0462935835427982,-0.18602465353161,-0.149091043628074,-0.285403800012398,-0.143020161758833,-0.0399191065110136
"ec228",0.145322536735187,-0.253643633533159,-0.0303481471467598,0.181931724440791,-0.138356882480953,0.0616960325637945,-0.00832741455959118,0.193224229503378,0.08581881353261,-0.0442760614914019,0.0707655694426104,-0.189347160578142,0.075207188527938,0.2691660138135,-0.0912857786248884,0.00211703642000022,0.0789033049203855,0.0215964806512555,-0.161761011948566,-0.0663929062786717,0.011641532519826,-0.0904551276229454,0.095504791373911,-0.100625584215779,0.0972097256299254,-0.12396012668081,-0.197691824289137,-0.152340781526742,0.172676965624144,-0.150539453637291,-0.0536013437841767,-0.147408834946331,-0.0634028857356923,0.00478130028223514,0.0809125380900285,-0.10765845055985,-0.139437332172521,-0.309906612380271,0.156609602032977,-0.0862713730545669,0.0307548251329711,-0.255306774367431,-0.163562945028477,0.0763136477951227,0.0596753069208015,0.117708398745728,0.193748983195924,-0.143187397930568,-0.355443897214389,0.0593831010761555,0.311510026953679
"ec229",0.102953534548178,-0.469839733715895,0.0963202514352871,0.353295830035603,-0.103766490720745,-0.0324935585133184,-0.144126014637658,-0.00366034766124532,0.105266526053901,0.103356301789729,0.0214873856045957,0.0743383465101257,0.0419508331310905,0.390948599617809,-0.0422744346888423,-0.0250314835930618,0.169872196658025,-0.118895213950167,-0.0140254184032804,-0.212323246644656,0.0487979453644211,0.0619751105799362,-0.0856652590480358,-0.15408970087986,-0.0167371559888566,-0.339741930188061,-0.385002175442701,-0.0648014639507329,0.080910238460918,-0.100291999296764,0.126497364670329,-0.103400888464324,0.16056524669406,-0.0141131026446958,0.140942980520081,0.047056571441051,-0.01229567536976,-0.183799827833427,0.0766537450346087,-0.0842923583377543,0.216016153683042,0.0148090408143901,-0.0107253474057132,-0.0368346264847221,-0.106294311430083,0.0816064774224732,0.127519684955283,-0.0618609226142705,-0.34866511812513,0.222694899865202,0.133322104914322
"ec231",0.150822709006887,-0.412975300918083,-0.0279124681374773,0.203105285577913,-0.148638261594629,-0.0490265836996728,0.0970704928058069,-0.186622663867903,0.167955828889422,-0.096578576558833,-0.0447408821513746,0.0911019299614492,0.224418330219429,0.383901717899291,0.0651182041330545,0.215646672044095,0.170080712266554,0.0474240140716739,0.0786300423173956,-0.0303523268950665,0.0449373897393494,0.126633379296084,0.159424189830698,-0.168163451757038,0.0569965167160109,-0.0356381036545885,-0.126069625932795,0.100331340374863,-0.0127886909076395,-0.174760125692238,0.188490912518465,-0.0660486427898497,0.265498109630943,0.066295210046498,-0.0745850731080751,0.0153576078655603,0.116800991436498,-0.281726153065452,-0.0061569432995352,-0.140750105201547,0.0836946758034213,0.0203732138507359,-0.12168077495616,0.0917178520418377,0.161072316393774,0.109735029890551,0.19228567984309,-0.062967145140627,0.0100342601427569,0.0213926066539003,0.390419721711743
"ec234",0.235611093154115,-0.454350962426217,0.0487192652381329,0.142551737964417,-0.228570641217188,0.153159013114838,-0.102304629121335,-0.000477965491171572,0.324346002424936,-0.246630961936757,-0.158547254535984,0.0535478618971357,0.099239824825295,-0.073420950004005,0.145790201280278,0.165011014400761,0.180366364468257,-0.0660287351493764,0.0711628781955597,-0.0617402347082501,0.143942247693619,-0.0230632309789865,-0.0668124624559473,-0.263803010952232,-0.117264735742999,-0.325713337922328,-0.375857754201702,0.136429456105562,0.0217354788519757,-0.255196092724037,0.189057937158501,-0.0957265315491582,0.297278928787679,-0.0899027486824484,0.0630090678041925,0.0982078281801367,0.0179881120442033,-0.449757580978958,0.0777090771318288,-0.101201505873732,0.0976922412479528,0.109068351623442,-0.0631773974442709,-0.297928544693328,-0.190264547618036,-0.0330390374149303,-0.0724796788883741,-0.101679121537652,-0.148648744155552,0.122266758557615,0.00403282500472628
"ec102",0.140174251575853,-0.428475921192006,0.146890143408476,0.377580374900928,0.0386631134733666,0.0482756448098264,-0.0544159761653574,0.0209632392032174,0.180875866653135,0.0884675820566035,-0.0547319116087744,0.0452749123726553,-0.102425302798301,0.328937413744143,0.141600811814687,0.116403639240929,0.00632290729428309,-0.0509761112458702,0.0930701556748622,0.416932914921343,-0.132371329098896,-0.0396866417499687,-0.0399979598426728,-0.0242190356987539,0.0197418377745522,0.0916040354894851,-0.13878054568673,-0.0176267378682301,-0.144588715355082,0.0546816922977786,0.136440773323682,-0.168925129753195,0.200978574055313,0.234646255475668,0.284221081001747,0.0918568447807588,0.128502860271045,-0.290331516195234,-0.02152148432308,-0.0963169889062269,-4.0579148814307e-05,0.213541234626979,-0.276227530656786,-0.298662445700318,0.0161993010091677,0.165505162993963,0.119466906190142,0.00228398365771745,-0.280633132439867,0.0622904985414133,-0.0397112524283867
