logFC	AveExpr	t	P.Value	adj.P.Val	B
SAMD9	-1.20519665083799	13.8501559231844	-9.92844434731856	1.0692736333869e-20	5.10211400598401e-20	35.6819326015594
CMIP	0.578034812849163	11.6435844399441	9.92780421866187	1.07467740942683e-20	5.1260858829288e-20	35.6769349292947
PHLDB3	-1.03279637150838	12.3457713030726	-9.92476513393606	1.1007047245103e-20	5.24837793376043e-20	35.6532104102462
EXOSC3	0.673152541899441	12.4302109636872	9.92213374054185	1.12374545262461e-20	5.35634798223825e-20	35.6326718676468
PPP1R13L	-0.788041893854736	13.9501287346369	-9.92155408007854	1.12888502949044e-20	5.37894582907628e-20	35.6281479214547
CERS4	-1.03184510335195	11.6697604902235	-9.91662935317852	1.17350241804412e-20	5.58956640631394e-20	35.5897190935449
CDC25A	1.07678376145252	8.70011994664804	9.9155115303751	1.18387109777148e-20	5.63696421782932e-20	35.5809979702843
RAB37	-0.899049254189944	9.01380020810056	-9.91295806133348	1.20789900217398e-20	5.74763959437605e-20	35.5610782084966
KIAA1328	-0.631977037988834	9.24990196703911	-9.9129509132447	1.20796694009563e-20	5.74763959437605e-20	35.5610224499497
CEACAM19	0.946827340782113	10.6482724050279	9.91179997681235	1.21895547345454e-20	5.79787985858145e-20	35.5520448891432
CASP7	0.68308667877095	11.0665177695531	9.90894432940065	1.2466501878083e-20	5.92751854625976e-20	35.5297727746614
KANK2	-0.984022986033514	13.369331277933	-9.90820092605595	1.25396179646631e-20	5.96018333269334e-20	35.523975334022
ERLIN1	-0.42499882960893	13.6210293589385	-9.90695714568079	1.26629010414825e-20	6.01666150189315e-20	35.5142762525314
KIRREL	1.27294552178771	9.81114557765363	9.90608753100764	1.27498110606965e-20	6.05582366958951e-20	35.5074953533237
C4orf33	-0.803796955307261	11.6009403603352	-9.90279808275676	1.30839520455129e-20	6.21234514082165e-20	35.4818486610669
RIOK1	0.617744631284902	12.4739618072626	9.89667208075837	1.37295706767758e-20	6.51659608555796e-20	35.4340993248899
DDX58	0.837558097765376	11.1344084706704	9.89320381093829	1.41090128384909e-20	6.69433963581561e-20	35.4070732719458
SOGA1	0.743437636871503	9.77508941620112	9.89245562497781	1.41922227238184e-20	6.73145354781039e-20	35.4012438388481
DNTTIP1	0.691418706703912	12.426472353352	9.89014772154035	1.44519792811635e-20	6.85224906605834e-20	35.3832635781012
KLHL30	-1.26947007039106	6.76389757039106	-9.88743249154877	1.4763629942697e-20	6.99755610982626e-20	35.3621130213698
TRAPPC13	-0.73754067318437	10.6991777611732	-9.8866293331055	1.48570877319645e-20	7.03937998086828e-20	35.3558573756561
MSRB3	-1.18498742290502	11.9067457578212	-9.88532497669028	1.50101194925417e-20	7.10939109976687e-20	35.345698616377
ZMYM5	-0.705940927932966	10.1304509354749	-9.88477768881969	1.5074794406823e-20	7.13751844651474e-20	35.3414363861451
DOCK3	-0.583921406703912	8.99494259273743	-9.88179179252947	1.54325514010842e-20	7.304344040906e-20	35.3181848682311
ZP3	0.841513000558662	9.18034472374302	9.8799620935168	1.56559301776053e-20	7.40747271446723e-20	35.3039387816494
AGL	-0.55583298324022	11.7918297681564	-9.87899334885293	1.57754961003098e-20	7.46142812399509e-20	35.2963967216946
SLC9A3R1	-1.03226834357542	13.9221366075419	-9.87157451862426	1.67217170421945e-20	7.90619655807191e-20	35.2386522640527
MMP8	1.28721223631285	4.34615873994413	9.87102796816183	1.67936138571655e-20	7.93740894530968e-20	35.2343991737007
CYP2U1	-1.06969778715085	9.89735176731844	-9.87089250853744	1.68114805081975e-20	7.94307135775969e-20	35.2333450887878
TMEM125	-0.657993790502788	12.7614535349162	-9.86982565887029	1.69528554446953e-20	8.00706445119771e-20	35.2250436423202
OLIG2	-1.01413620391061	5.49329473156425	-9.8682657546493	1.71616954004309e-20	8.10286626079129e-20	35.212906532064
SNX33	-0.63262954748604	11.6475685	-9.86724748232586	1.72993975093909e-20	8.16502518334106e-20	35.2049842787129
MAZ	0.71031867318435	12.1642489818436	9.86689211360979	1.73477121827058e-20	8.18496602074938e-20	35.2022195875798
FAM151A	-0.937566876536307	10.1054211544693	-9.86647172686364	1.74050394788318e-20	8.2091437513931e-20	35.1989491441889
MSMO1	-0.828710220670398	14.040591646648	-9.86620047390193	1.74421294938871e-20	8.2237629416671e-20	35.1968389454132
PRKCD	-0.679621402234631	12.9412434441341	-9.86565539794729	1.75168983800261e-20	8.25613086762391e-20	35.1925986551958
WT1	1.79850834413408	6.67686587094972	9.86514056290236	1.75878112620016e-20	8.28665939837464e-20	35.188593740604
MED10	0.59937709497207	12.5485384888268	9.86427084267264	1.77082536843291e-20	8.34049477194891e-20	35.1818284380888
LPL	1.5678832793296	8.92269965865922	9.86143292985675	1.81069836574081e-20	8.52531882320535e-20	35.1597555174901
IWS1	0.375653555865915	11.7575790488827	9.85953434013601	1.8378701131711e-20	8.65023345208611e-20	35.1449905688718
EXOSC7	-0.550767891061462	12.6689461243017	-9.85906123735129	1.8447037107321e-20	8.67936955112235e-20	35.1413115984556
ATP13A2	0.535055678770947	11.7330799092179	9.85761006810587	1.8658224622039e-20	8.77567386022286e-20	35.1300275617322
RELT	0.782549165363134	9.68558159664804	9.85702850341699	1.87435314380805e-20	8.81272519949332e-20	35.125505685096
USP39	0.677566388268152	12.7676773784916	9.85259379922804	1.94068975690317e-20	9.12144464634323e-20	35.0910292957069
CBFB	0.568042502793288	11.9609753910615	9.85147229860057	1.95783175802525e-20	9.19880979902254e-20	35.0823119111053
RAD9A	0.606265658100567	10.0800060089385	9.84777390701892	2.0154335178384e-20	9.46615380776588e-20	35.0535684913286
HIC2	-0.486407053072622	10.0698736019553	-9.84491417709545	2.06112398782641e-20	9.6773859052643e-20	35.0313473005921
HMGN4	0.565460103351974	12.7556855656425	9.84251696824849	2.10021590130408e-20	9.85750030337296e-20	35.0127229382428
ZNF563	-0.571996111173188	7.00451435223464	-9.84195630970656	2.10946439815844e-20	9.89746612960707e-20	35.0083674544623
SMC6	0.701409547486035	11.9458663882682	9.83957013539244	2.14928054314928e-20	1.00807756862205e-19	34.9898320243998
ABCC1	0.760145877094976	11.6514747458101	9.83760309596203	2.18266327034071e-20	1.02337936657323e-19	34.9745543161443
SIGLEC12	1.25316742067039	8.71486437402235	9.83681128642108	2.19624596284733e-20	1.02939017098513e-19	34.9684049438981
CAPN2	-0.554098134078203	13.8056444553073	-9.83573820319842	2.21478763300734e-20	1.03772028888198e-19	34.9600715918553
PLEKHA8	0.420563553072622	10.6806095446927	9.83531689251111	2.22210981835623e-20	1.04078965251298e-19	34.9567999196667
MAGIX	-0.533389145251398	10.3601624329609	-9.8296436100208	2.32308143471913e-20	1.08770509646426e-19	34.9127521304065
GEMIN6	0.901222326815651	11.5487351382682	9.82707914694673	2.37020537931229e-20	1.10938437004648e-19	34.8928462587359
SELENON	-0.756730351955296	13.6516528910615	-9.82638530348993	2.38311757985291e-20	1.11504121437362e-19	34.8874610231626
PHYHIP	-0.777107346368716	10.8479869357542	-9.82629523778836	2.38479878569208e-20	1.11544106808073e-19	34.8867619982586
DGUOK	0.664625544692733	12.5862051885475	9.82560310230104	2.39775784178654e-20	1.12111380170019e-19	34.8813902660593
STARD9	-0.844310531843576	7.94386369329609	-9.82497385516155	2.40960007810962e-20	1.126260597645e-19	34.8765068060903
MLIP	-1.50829910502794	8.76530184748603	-9.8242879675881	2.4225744149383e-20	1.1319327962319e-19	34.8711839767793
TESMIN	1.23256230223464	7.17150013044693	9.8239760168	2.42849823702803e-20	1.1343078992889e-19	34.8687631541998
DROSHA	0.527404430167593	13.083877122905	9.82281545541568	2.45066337898116e-20	1.14426476249037e-19	34.8597572732714
CHP2	1.47980907821229	8.95996755921788	9.82145254046141	2.47694972832932e-20	1.15613834777156e-19	34.8491819260837
RGS2	-0.84223552513966	13.6009948044693	-9.82102700038433	2.4852142578426e-20	1.15959478545394e-19	34.8458801811954
B3GALT5	-2.01340420782123	7.99637048603352	-9.82088780543437	2.48792353797354e-20	1.1604576640655e-19	34.8448001922375
RRM2	1.10887649497206	10.0597822536313	9.82079198227408	2.48979033662983e-20	1.16092711826133e-19	34.8440567224494
CACNA1D	-1.27270047765364	6.74346608743017	-9.8196565967939	2.51201571696047e-20	1.17088566786406e-19	34.8352478474084
TUBG2	0.554681564245818	13.7710922486034	9.8181158860815	2.54249069577997e-20	1.18468126549913e-19	34.8232952019851
TFAP4	1.07349437039106	8.48452582821229	9.81705905277115	2.56360660720325e-20	1.19410795849502e-19	34.8150970447731
CPT1C	0.989238330167613	9.20380489469274	9.81132964980921	2.68114905602891e-20	1.24842737619234e-19	34.7706613097457
BOD1	0.775858611731847	10.9277627416201	9.80497108485645	2.81787097705485e-20	1.31163680456634e-19	34.7213635210146
SEMA3C	1.36564638938547	10.6995832472067	9.80247938875986	2.8733153856273e-20	1.33698337288465e-19	34.7020505080756
TRIM59	0.994807010614538	10.3103132030726	9.80125225689022	2.90101777675212e-20	1.34940826885533e-19	34.6925401137585
RUNX3	0.753702600558652	12.3860263561453	9.80086586226726	2.90979536412917e-20	1.35302476373394e-19	34.6895456595709
CDH15	1.14080481396648	5.58456322318436	9.7996802270908	2.93689391018376e-20	1.36515488887426e-19	34.6803577330501
TCHHL1	1.38873631173184	4.1461486424581	9.79903604914115	2.95172194074569e-20	1.37157492659857e-19	34.6753660290944
ANKRA2	-0.546487821229054	10.9244520893855	-9.79875548282495	2.95820337601013e-20	1.37411347180312e-19	34.6731919935914
SENP2	0.640629081005567	11.9047057472067	9.79649295650695	3.01098955374362e-20	1.39815185953945e-19	34.6556615821787
SLC39A12	1.07101766536313	4.93103716117318	9.79479767140331	3.05115343917357e-20	1.41631456856581e-19	34.6425277817985
PTH2	-0.592682449720671	10.0806787918994	-9.79067259120129	3.15111808304222e-20	1.46221414761251e-19	34.6105752476826
RPL3L	1.53932735810056	6.47977120642458	9.79014470918105	3.16414286907106e-20	1.46775331300257e-19	34.6064868795921
LHX3	-0.895600072625699	13.4624924106145	-9.78873874740081	3.19909440512067e-20	1.48345635404462e-19	34.5955985370662
HIST1H4I	0.897262229050266	12.8588058184358	9.7871128986101	3.23999030354333e-20	1.5019041276542e-19	34.5830084299124
NAB1	0.532304843575409	12.2355517793296	9.78116804020791	3.39399177911368e-20	1.57275154764286e-19	34.5369834744687
ELOA	-0.60260958379887	11.8984621550279	-9.78090153068671	3.40106334069522e-20	1.57548742599867e-19	34.5349205438603
OTOGL	-0.891359733519552	3.8626786226257	-9.78064691248366	3.4078330389476e-20	1.57808164130264e-19	34.5329496890715
RASEF	-1.36060387765363	10.2895850399441	-9.7793719192352	3.44193381895016e-20	1.59332607042585e-19	34.5230811387911
PRDM12	0.865558929050282	4.32884189413408	9.77907861559951	3.44982627358255e-20	1.59643195252822e-19	34.5208110506846
QTRT2	0.733923293296092	11.6235803365922	9.77549880979213	3.54761456182932e-20	1.64112138832104e-19	34.4931075395044
HDGF	0.412123030726253	13.2714778170391	9.77418710999972	3.58413045167974e-20	1.65744538433744e-19	34.482957990936
SOX1	0.851064303351953	4.46520631201117	9.77189138032202	3.64894048966179e-20	1.68683805986626e-19	34.4651962109169
KL	-1.383190875419	6.67764335055866	-9.77089795292987	3.67734499127353e-20	1.69938675726867e-19	34.4575109357367
RCOR1	-0.610979634078218	13.4005406913408	-9.76742510112966	3.77837794437832e-20	1.74547867105241e-19	34.4306480986961
SEC61A1	0.650865539106139	13.725829428771	9.7668344874644	3.79583226491037e-20	1.75294184061261e-19	34.4260801982201
CBR4	-0.684982527932954	11.6993940432961	-9.7655413122136	3.83432925409108e-20	1.77011423040387e-19	34.4160791347015
HIST1H4B	0.5475171340782	13.8961089860335	9.7630771689142	3.90876118577774e-20	1.80385853081001e-19	34.397024255616
RECK	-1.21975540782123	9.56624559888268	-9.75833993368048	4.0559061805611e-20	1.87112471796552e-19	34.3603997263535
TADA2B	-0.669444626815642	9.63548296312849	-9.75816167652422	4.06154914903282e-20	1.87308763557925e-19	34.3590217858523
ID3	0.761407282122914	13.9437360041899	9.75018169801171	4.32231114401188e-20	1.99266370267497e-19	34.2973509906726
ZYG11B	-0.570930287709496	10.8957783505587	-9.74677875819778	4.43850124918768e-20	2.04553059619326e-19	34.2710613573008
BTG1	0.45448962569834	14.1494000977654	9.74664815341155	4.44302187061473e-20	2.0469148897943e-19	34.2700524680189
PURA	-0.568708371508377	12.1649600125698	-9.74574846172283	4.47428730434336e-20	2.06061545681943e-19	34.263102788906
DNAJC5B	0.613836352513965	7.98220668854749	9.74347437207522	4.5542918180965e-20	2.09674560878179e-19	34.2455382228621
STEAP3	0.679822678770947	11.7556523645251	9.7430172641988	4.57054385781886e-20	2.10351019158962e-19	34.2420079109117
SMIM3	0.826689337988816	12.2514555013966	9.74154481736953	4.62328769763739e-20	2.12705912689802e-19	34.2306366418343
AP1S1	0.468948273743012	11.7709922709497	9.73932573382539	4.7039198858057e-20	2.16341836874786e-19	34.2135012119538
IL7	-0.984894503351963	10.728926851676	-9.73908239391589	4.71284632038179e-20	2.16678528951386e-19	34.2116223161794
KNCN	-0.601404289385474	7.21371307597765	-9.73586022574668	4.83264251851263e-20	2.22110620384228e-19	34.1867456320219
SRI	-0.737510636871503	11.4866658910615	-9.73508261478892	4.86200292994463e-20	2.23383954840561e-19	34.1807428214512
DAGLA	-1.79261479497207	5.97243201871508	-9.72317700854725	5.33427448760671e-20	2.44998978678574e-19	34.0888717800672
UNC13D	-0.838241726256989	10.744540273743	-9.72248431552621	5.36311269108525e-20	2.46239682386881e-19	34.0835285518842
RBM3	-0.659023382681553	13.4491502918994	-9.72243138701018	5.36532256460844e-20	2.4625735607764e-19	34.0831202861797
CYBRD1	-0.923718675977645	12.9779583715084	-9.71995616645492	5.46968376576492e-20	2.50908265926365e-19	34.0640290480421
CLDN10	-1.96173886145251	7.98359572234637	-9.71993997810191	5.47037289428907e-20	2.50908265926365e-19	34.0639041975262
STX17	-0.68182960055865	10.4267478310056	-9.70985915060455	5.91668177173416e-20	2.7128679520143e-19	33.9861807667626
PPARGC1B	-0.826552986592183	10.4439547329609	-9.70910741778653	5.95137585903214e-20	2.7278487038648e-19	33.9803867778498
SOX12	0.628290732402232	7.04100168463687	9.70901555638931	5.95562928076082e-20	2.72887135872959e-19	33.9796787731211
AMOTL1	-0.66708597877094	9.75899630111732	-9.70813124319283	5.99672991813092e-20	2.74677099508685e-19	33.9728632931882
IGFL4	0.889348008379894	8.25661011256983	9.70777280592709	6.01346924100265e-20	2.75350369657583e-19	33.9701008889666
UTRN	-1.02984591620112	12.5044851703911	-9.69972900148412	6.4015626329497e-20	2.9302132350415e-19	33.9081246032702
TNFSF10	1.20995796815643	10.0398506136872	9.6954492515797	6.61807844538291e-20	3.02829265995242e-19	33.8751620465817
PANK1	-1.06922147374303	10.0034725709497	-9.69386371086108	6.70012406022646e-20	3.06479573114223e-19	33.8629524044136
ZDHHC3	-0.978135122905027	11.702418452514	-9.69146626270843	6.82610378769137e-20	3.12136375842451e-19	33.8444927967565
ITGA9	-1.29656628547485	11.2264740444134	-9.69039558394134	6.88312190544941e-20	3.14637015556011e-19	33.8362497667455
SUPT3H	0.79268352122905	10.329790753352	9.68760661388742	7.0338751385466e-20	3.21419272331689e-19	33.8147803213512
PAQR5	-1.45433734581006	9.94078013603352	-9.6866410711741	7.08682590363941e-20	3.23729278076202e-19	33.8073484341009
ZDHHC7	0.425070162011163	11.9587713351955	9.68582557790444	7.13185592488984e-20	3.25676019798523e-19	33.801071832208
LPAR5	-0.962594835195539	11.9119484315642	-9.68481306671497	7.18816024871517e-20	3.28136110947776e-19	33.7932792751307
DNAJC15	-0.833875540782127	10.7637590787709	-9.68388673212713	7.24005873876084e-20	3.30393481977811e-19	33.7861503749107
POTEM	1.16650591061452	10.9337629050279	9.68373249883129	7.24873579851064e-20	3.30677622938142e-19	33.7849634627527
TOB1	-1.27033798938547	10.7445802203911	-9.67953524170696	7.48887389774309e-20	3.41516946185013e-19	33.7526674622843
EIF3L	-0.428880891061452	13.589726948324	-9.67787182677816	7.5862128488395e-20	3.45839041156217e-19	33.7398705087865
MAST2	0.840229562011174	9.46650083631285	9.67216568669506	7.92976202557241e-20	3.61378617943512e-19	33.695981951153
PTPN21	-0.908941583240223	10.898836350838	-9.66937408926921	8.1034163068604e-20	3.69167790833134e-19	33.6745160267235
KDM4D	0.848218321229051	7.03078159022346	9.66925447464003	8.11094079442727e-20	3.69385876071555e-19	33.6735963341351
MKX	-1.47012120837988	6.24696039972067	-9.66774805854879	8.20629917826109e-20	3.73602567852413e-19	33.6620143792294
CPSF6	0.460023100558661	12.0769425418994	9.66276088910558	8.53000370014417e-20	3.88208667553948e-19	33.623678512454
SIGLEC15	0.840751068156424	7.14364421340782	9.65883367829444	8.7938003613127e-20	4.00079373147517e-19	33.5934986293119
IGSF9	0.909708748603347	11.9504063296089	9.65723708716815	8.9033462729043e-20	4.04926709155951e-19	33.5812311881336
ZSCAN2	0.423545275977656	9.1670777726257	9.65702449015554	8.91803486044745e-20	4.05458094362796e-19	33.5795977846041
SMARCD1	0.909697713966482	10.1782592435754	9.65531520398987	9.03700882037248e-20	4.10728854907734e-19	33.5664659419194
IRF9	0.860079642458103	12.7409275977654	9.65406155192625	9.12526863666833e-20	4.14600589169032e-19	33.5568354452313
HERC5	1.29043364078212	10.4279709053073	9.65333948573342	9.17649134705129e-20	4.16787526883575e-19	33.5512889005764
CELF2	-1.15991417653632	10.4719227335196	-9.65100539735201	9.34402934894045e-20	4.2425414547309e-19	33.5333612939528
NRCAM	1.64363398826816	7.34429966284916	9.64884692373119	9.50166187317571e-20	4.31266146372798e-19	33.5167848172773
FTSJ3	0.457071960893872	13.7816963128492	9.64868793764273	9.51337637217138e-20	4.31652658931004e-19	33.515563934734
CBR3	-1.26783616759776	12.0789491396648	-9.64820425637128	9.54910343961374e-20	4.33128073324866e-19	33.5118497328176
TBC1D24	0.901054789385475	8.7316355527933	9.64716295643554	9.62647147016749e-20	4.36490611621102e-19	33.5038539340188
CAMSAP3	-0.950682357541906	12.7477453994413	-9.64338726262475	9.91225683578912e-20	4.49297929936642e-19	33.4748658919981
NDRG1	0.953537089385474	14.8186472318436	9.63842741929117	1.03005018960632e-19	4.66739330374334e-19	33.4367966609203
DMRT2	1.91761806536312	6.37605038128492	9.63811398706495	1.03255374596564e-19	4.67716691777791e-19	33.4343913028254
TRPM2	1.13689204134078	6.8326124027933	9.63616332118382	1.04827109007646e-19	4.74676848640665e-19	33.4194224372376
LMNB1	1.00067920837989	10.2535377790503	9.6327807339531	1.07609083571919e-19	4.87110692291001e-19	33.3934696448985
