,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ZNF563,113.635390192373,0.146139178086128,0.0837405212180083,1.74514292436361,0.0809599933733151,0.205997838745483
CFAP65,21.1887616410879,-0.0982823824355509,0.160230319207972,-0.613381929970349,0.539623831367958,0.714515745582923
PTPMT1,10453.2468596349,0.204203026847989,0.0839677701287053,2.43192151625544,0.0150189613099151,0.0590078460796963
PLPP3,5030.92993620203,0.28887696508324,0.115949259300323,2.49140845596099,0.0127237751132325,0.0521868150084981
SYNM,3689.70348849187,0.766977723297772,0.206306921219791,3.71765386620581,0.000201081517822028,0.00187648271195743
DUSP3,6586.63982663915,-0.10066812995712,0.105753693128014,-0.951911247536879,0.341141994824032,0.539794802785587
SRPRB,9112.06107322609,-0.0260526682957851,0.071265231975217,-0.365573331815507,0.714683477759087,0.837802002335255
PPA1,18913.6214257885,-0.0355175873064801,0.0868738248048941,-0.408841067907939,0.682656299444592,0.818172188215509
GABRB3,168.667554130678,0.281456744738397,0.317595891427599,0.88621028273774,0.375504223657036,0.572623748699163
ADH1A,594.042618396051,0.134937587142633,0.276723005902396,0.487626920293817,0.625814123871777,0.778883377776293
FRMPD2,1749.08225243035,-1.80977105944645,0.302619397920769,-5.98035377732224,2.22653516435895e-09,9.04965828549988e-08
DDX19B,5286.48610654186,-0.094311990513221,0.0786139060442427,-1.19968584769396,0.2302613714357,0.418922333309066
POLR2M,1861.75950327889,0.172498751687473,0.118194199016943,1.45945192845501,0.144440762395471,0.306942306734565
OR4C6,401.0210582879,-0.166728947985846,0.0888229152660953,-1.87709385000886,0.0605052321626299,0.167169861343679
FMO5,226.680753337226,-0.127039067222847,0.185050420359524,-0.686510557371503,0.492391209188611,0.674550962110773
LRCH1,6877.9780269914,0.110879823973439,0.11046573086453,1.0037486114985,0.315499799568444,0.513676917878449
CYCS,1346.82322440037,0.179781168819217,0.121961606782673,1.47408002864028,0.140460045035821,0.300693585419607
BTRC,493.613603797087,-0.174066172617127,0.0815583592834581,-2.13425299560228,0.0328220766964245,0.106415450009984
ZSWIM5,509.131595811145,-0.135050800985435,0.148555896183504,-0.909090816689051,0.36330218965774,0.561075366964237
NSFL1C,2687.98952782473,-0.0486789357990222,0.0858148005085627,-0.567255712424164,0.570540461562617,0.738141176448981
RRBP1,17457.1927325277,-0.0216066368824475,0.0757792465592107,-0.285126045236739,0.775547576665161,0.877073332175635
CHST13,2397.32669569847,0.161901704365083,0.0818281187471278,1.97855831032124,0.0478657573729001,0.140811103115307
TMEM52,802.420978276843,0.254855696994622,0.141274540882537,1.80397469637875,0.0712352737966588,0.188000935773932
AFF2,521.688667288415,0.304957485824758,0.214029012627257,1.42484181037576,0.154202933335116,0.32185837315144
RAP2B,1345.39720347409,-0.29602378581309,0.116966815127705,-2.53083565188887,0.0113791152416714,0.0480512895260608
DDX17,15657.4934462947,0.0518952805138398,0.104762662165808,0.495360459928988,0.620345700187127,0.774872246443127
BRK1,14251.292591298,0.0231392769459878,0.0650762935166984,0.355571525290547,0.722161471295149,0.842834016057493
GINS2,6673.20078866403,0.432106293106152,0.103137591181046,4.18961009422489,2.79434183395772e-05,0.000358089731314581
KIF6,272.797709816364,-0.257339839074165,0.141236019853714,-1.8220553038857,0.0684465946527848,0.182894722424689
SLC7A14,40.0604704545217,0.326228368876843,0.166180431035073,1.96309738062956,0.0496348598651942,0.144267866398694
CLEC6A,44.9266534346589,-0.0833927952525069,0.217986152230451,-0.382560058972671,0.702045989640412,0.830295112989416
PAX9,5250.07328452591,-0.315600458490665,0.206849709025167,-1.52574765503908,0.127072721364203,0.281609345062991
HS1BP3,1589.14196599069,0.006963039196279,0.083890249916492,0.0830017696122054,0.933850132524088,0.965563265512135
C11orf54,1649.75497869495,-0.271949843735183,0.12310279829131,-2.20912804184712,0.0271657361634478,0.0924758939933311
PLSCR4,2904.61491768093,0.0564565439992313,0.144161768997032,0.391619389745374,0.69533945906826,0.826469713790813
NFKBIA,21347.2823989383,-0.0837316261696145,0.0771014904068795,-1.08599231646167,0.27748239163196,0.473788104856594
ILDR2,226.572625731279,0.47432339213108,0.182755313336281,2.59540137833528,0.00944805129461712,0.0416232465457276
NAALADL1,474.245115375967,-0.0335268496469554,0.0967541339523987,-0.346515939705997,0.728955007211432,0.847683459782064
AIM1L,6321.79151765735,-0.754593403182842,0.121888768404747,-6.19083622764258,5.98458644712647e-10,2.75617779923292e-08
SGSM2,1505.37533009378,-0.0237796881326464,0.08416061795425,-0.28255125390801,0.777520851859228,0.878200918639694
ST8SIA4,21.1352715376368,-0.281481175898042,0.135290369038519,-2.08057068584017,0.0374732193939151,0.117323346288049
FRZB,1276.9101729844,0.415871892141855,0.204935266091366,2.02928417384467,0.0424293543270807,0.128430172115215
FAM212B,2429.42877572672,-0.136252609081209,0.0920300065578466,-1.48052373543585,0.138733531234604,0.298350526325341
DNASE2B,44.91720700738,-1.09057861384963,0.226207564184886,-4.82114122832015,1.42739253209083e-06,2.82837515830157e-05
LCE1B,194.206308205517,-0.57181217786133,0.193601771280394,-2.95354827633872,0.00314143468807473,0.0175457449010267
ABI3BP,836.222352555031,0.384673709179682,0.229356163459912,1.67718932587969,0.0935054656651383,0.228456048105265
COPS5,11483.9713201996,-0.0440703345467656,0.0766669326998013,-0.574828455956733,0.56540731965331,0.735171167026573
NPIPA1,16343.2831594987,0.153519209954768,0.0929093737135857,1.65235437306925,0.0984623310543757,0.236995040886956
DCAF4,1622.94676632879,0.025634950661196,0.0965429927732456,0.265528858437254,0.790602081648419,0.88578416554
ICE2,237.774850406475,0.318522597547891,0.111844226261184,2.84791274610869,0.00440069881136715,0.0229101195063998
SMAD4,4942.84944953995,0.297480243033722,0.0792475014178386,3.75381226803902,0.00017416532363243,0.00167787275442055
PATJ,2848.57182607069,-0.0184828495524923,0.0934369080994852,-0.197811014174538,0.843192928386011,0.916283342866353
SH2D7,17.7826667678707,-0.280454677079649,0.134220326232393,-2.08950972592676,0.0366618633698764,0.115479734900353
TRIM29,17327.5388367017,-0.648169165639927,0.0944119717814349,-6.86532812957713,6.63385906442362e-12,4.736364773298e-10
ASTN1,102.189077915483,1.29623972159308,0.250201177894366,5.18078984480382,2.20948312293873e-07,5.30511837383188e-06
CRLS1,6264.78096342071,0.295190058226596,0.0999981853910706,2.95195414868953,0.00315769815891807,0.0176219929513815
SRRD,1906.4972911561,-0.148263371537221,0.14653453729536,-1.0117981349228,0.311634581926876,0.510184636169201
DLX4,273.694760794931,0.407891780976944,0.192270078538116,2.12145219931391,0.0338837664792641,0.108605117546601
ATMIN,6818.22509166587,0.037227876211745,0.0662053793505803,0.562308932852882,0.573905553183037,0.741079572693962
RHOH,789.81453999562,-0.208542073544535,0.18187895449499,-1.14659815438009,0.251547739618639,0.444523991410937
MRPL34,15063.6627600733,0.0911876841863291,0.0670087657768762,1.36083217067396,0.173566732825295,0.348424500557056
ANKRD36B,19478.4613078873,0.318792455410001,0.102005593102485,3.12524485877661,0.0017765711115332,0.0111931297091487
LMNTD1,18.6155061299574,0.112971980816917,0.1639749661758,0.68895870785421,0.490849252961345,0.673464140260334
BAX,2134.61085217048,-0.225766699462811,0.113780084260197,-1.98423740789748,0.0472293801769308,0.139425345899695
GFRAL,25.8272404501082,-0.293945021182935,0.128460196136009,-2.28821868582325,0.0221247890672383,0.0794232252389769
SPATA5,442.675569018462,0.15909184918463,0.116804171727656,1.36203910212704,0.173185545229461,0.348021704739589
TRAF3IP2,8110.29879397775,-0.0551779971029659,0.0814947522796415,-0.677074235573204,0.498358854862222,0.679635051997436
ZIM2,36550.1142683338,0.0317016094915775,0.167561187058264,0.189194228377925,0.849940591063956,0.919847252515735
PRIMA1,648.806359933528,-0.0173559567264833,0.215919001464071,-0.0803817941394627,0.935933606217858,0.966369889226703
MB21D2,633.36836347039,0.105315959653564,0.155837438245298,0.675806538142586,0.499163483056036,0.680231612311646
PRAM1,1509.98536406114,-0.00988740406370498,0.0946033965101511,-0.104514260887494,0.916761251705759,0.956230589646936
GYPC,1689.39288379773,0.527937574780679,0.12997834120711,4.06173497736406,4.87093562757626e-05,0.000573546294576912
RDM1,368.471733894607,0.350877492908801,0.134724680848332,2.60440396443621,0.00920342094211603,0.0406916652008237
C16orf54,830.801234756531,-0.261996934535078,0.176239563902109,-1.48659545413198,0.137121689165224,0.296007282589331
TOGARAM2,285.941430919847,-0.173688853768724,0.114761814808695,-1.51347252619053,0.130159674683128,0.286334308799174
BRS3,259.922917449812,-0.197716898145993,0.127450504523588,-1.55132299307141,0.120824299303518,0.272521858924554
NADK,4098.86387928229,-0.14836459215609,0.0778257265029539,-1.90636951073574,0.0566022815643891,0.15978895134516
MAP4,10815.1513129257,0.108390314433081,0.0830019656222047,1.30587647678653,0.191594567266038,0.373395835990775
RC3H2,4123.22243251984,-0.0100964226131165,0.0906803340918433,-0.111340818428068,0.911346088186663,0.953081990375272
USP26,21.1230541652734,-0.282311540483523,0.128433914069338,-2.19810742769321,0.0279414513397022,0.0945441184498348
CDRT1,531.35566318214,-0.903497420944028,0.160299730739374,-5.63630030304291,1.73742296811807e-08,5.7018043269353e-07
UTP14A,5985.69223677936,0.0417744572948101,0.0636411965010785,0.656405906732162,0.51156299094838,0.690597753740496
KCNMB1,4905.67642847025,-0.0801332931759786,0.137337378302476,-0.583477667671002,0.55957178653705,0.730752123055351
B9D2,643.450181263627,0.137217747872094,0.117108482303643,1.17171485081936,0.241311558602012,0.433416500968395
USMG5,26202.3677036268,-0.0362828520770564,0.0670426655114736,-0.541190476247502,0.588376301179191,0.751755871841138
LGI2,193.019966351734,0.977275789462078,0.251012183174802,3.89334006461955,9.88733968733044e-05,0.00104972275169817
NEURL2,714.464428369052,0.0166904116158964,0.10631086183985,0.156996296775765,0.875247766655672,0.933053670662951
CFAP100,48.2146131086791,-0.101903996150547,0.12628829854704,-0.806915583810722,0.419715119803529,0.612417368796368
OSBPL11,4063.79340464519,-0.059767064310199,0.0704822098907896,-0.84797375682185,0.396452586104067,0.590608434189477
CAPN14,1662.49454037338,-1.26264229109055,0.196495574065013,-6.425805248279,1.31173254705982e-10,6.99625256522736e-09
NUTM2G,648.097135376576,0.0262048039292437,0.140818846158836,0.186088756185986,0.852375159174283,0.920966482336278
TULP4,2383.95041199143,0.0586868708301725,0.0946088386963451,0.620310656370414,0.53505328044767,0.710490943353756
ZNF451,1312.44191440599,0.288830243550144,0.126891481090668,2.27619885170831,0.0228341106220158,0.0815293050413014
SLC7A11,7485.66383212152,-0.109962797477389,0.237939341862094,-0.462146346278125,0.643976376286483,0.790558335299291
RCAN3,3251.02734056718,-0.222705362363272,0.141557495860265,-1.5732502260644,0.115660889561262,0.264440536045353
KDM4D,214.044632514334,0.331241334613508,0.133971377875775,2.47247837460216,0.0134179831454702,0.0543404155357068
GPR82,498.70993514108,0.088746866230945,0.170363304884578,0.520927122722064,0.602417540272837,0.761929167536007
PRODH,4573.31841279165,-0.229181935881834,0.139966340510536,-1.63740750130266,0.101545351890018,0.242436832697082
AP3M2,3209.10487990624,0.383077535793571,0.0976391926564041,3.92339925568245,8.73082839860388e-05,0.000947818169032669
EPHA7,1342.70439770689,1.03553240904148,0.274112493135359,3.77776436672706,0.000158242490809965,0.00154733635578961
ASB11,270.606925914069,-0.0996000186234705,0.0981736744848726,-1.01452878428033,0.31033050168282,0.509130673520725
IL13,29.2730828155734,-0.0189259297306459,0.157465610038567,-0.120190876763571,0.904331944673545,0.949506322862187
ARHGEF16,1656.16158922101,0.0401054814786819,0.142314238559035,0.281809338859971,0.778089709671599,0.878482008794052
RET,203.27762139546,0.305477938554591,0.161420602580715,1.89243463145817,0.0584330954781782,0.163319595978149
C5AR1,1305.78656895249,-0.191812727756645,0.171564999028941,-1.11801782905783,0.263559378775375,0.45742382729195
NAAA,1700.22684066238,-0.187506462597441,0.132016185458701,-1.42032934784424,0.155511821007343,0.323944679645918
RXFP2,111.237328069115,-0.309573158510516,0.141624884415233,-2.18586698085395,0.0288253385903027,0.0965915978678802
LRRC73,398.271112372481,0.270005924782832,0.10098170259008,2.67381038205386,0.00749948418475847,0.0347282222337443
TRAPPC10,2586.00743337386,0.0422222665857149,0.0669107645732392,0.631023525960449,0.528025142017782,0.704764714776256
CPEB4,1538.46219967991,-0.683046132128994,0.109717993490379,-6.22547050305739,4.80112980316108e-10,2.28121287196675e-08
PRDX1,40577.3571918979,-0.136848388279416,0.0724362612244191,-1.88922489877601,0.0588616997665659,0.164107391869843
CENPH,4583.56638458057,0.365089398987635,0.113746747532005,3.20966890842229,0.00132887944345041,0.00884652156384797
TTC4,2672.17014381732,-0.0576021805220387,0.0881997367250426,-0.653087896414136,0.513699614779454,0.692424593130951
CABYR,2386.65537224823,0.508401647064056,0.224269649119135,2.26692131129159,0.0233950331018605,0.0829460264520508
MOG,121.230499154664,-0.130726361045301,0.0901298337892547,-1.45042274626813,0.146940667843632,0.310883877686104
KIAA1257,1283.09533276018,-0.0896638759906316,0.200613585620166,-0.446948175087194,0.654912479197491,0.797698855023718
C19orf24,13318.9660411713,-0.0202368017290726,0.155586004951497,-0.130068265043384,0.89651241761874,0.944603620156732
FBXO41,1191.83817210312,0.363674530593504,0.13743642100012,2.64612922795179,0.00814187060508938,0.0370544357318975
EIF1AY,439.316062043332,0.272949132156845,0.26611681288533,1.02567413609624,0.305045209535053,0.503397341013331
SHOX2,4324.25883771449,-0.280077647913322,0.146156359805902,-1.91628779127551,0.0553284740097299,0.15691518038825
KAT6B,3710.0558217224,0.164335024997034,0.0996501267548783,1.64912007990987,0.0991230366768751,0.238085841387994
UROS,4974.45292369038,0.14838963387581,0.100396776554895,1.47803185488405,0.139399252127696,0.299181528864844
TK2,1824.48744530861,0.146007104443139,0.128870491832248,1.13297545750968,0.257224559908691,0.45050476066372
PTER,413.893564313403,-0.375181472695148,0.231535108003188,-1.62040856754209,0.105144540677322,0.248436831063097
HEY1,6754.65241401369,0.731924841471263,0.177639678743402,4.12027789426774,3.78415703309428e-05,0.000463370372092325
TBX18,2896.45622463136,-0.239493239805634,0.209202221940393,-1.14479300259952,0.252294914647475,0.445405196432908
MPP3,244.393946877356,-0.115985224938965,0.180981151177625,-0.640869086002941,0.521607742434769,0.699371251720954
KLC3,6218.62949914618,-0.548779864012131,0.177890617067156,-3.0849286660519,0.00203600978465142,0.0124541777126411
POLR3G,1400.04709222606,-0.375610289728604,0.11151046808504,-3.36838591191417,0.000756096822553846,0.00556594879248806
PPP1R3F,1402.74489785711,0.205628421385186,0.0847960760506631,2.42497567059977,0.0153094126966819,0.0599632115963113
KCNJ9,54.9216653490821,-0.146452865106856,0.120251968223729,-1.21788331010416,0.223268319416899,0.41062869050179
RBM8A,15491.3310591065,0.0841670270212278,0.0831227480213539,1.01256309523845,0.311268894915749,0.509864344257479
KCNA6,1322.60580582634,-0.280688051441388,0.143881166358547,-1.95083247199931,0.0510769776973702,0.147492560892
VPS8,3859.0741743748,0.0134466376282949,0.0683291445374979,0.196792126102436,0.843990213092153,0.916682094768168
PCDHB15,520.755260751834,-0.23707450790627,0.154074046055565,-1.53870501862963,0.123876326578578,0.276575600142823
KIF16B,2935.42742321898,-0.272431208940437,0.131023968219807,-2.07924712281195,0.0375946424778035,0.117594368473686
SEMA6D,1163.67046503955,0.266335053399518,0.255626040239969,1.04189327953246,0.297461160266664,0.494449482217093
TWIST1,5508.41017061012,0.209192425822557,0.119982844514755,1.74351947287624,0.081242915847139,0.2064191124913
AQP6,354.44120091344,0.0335187918956893,0.0988267044453604,0.339167354449437,0.734483660606609,0.851324730821645
GET4,7388.9259549837,0.066373076553698,0.0970434259333139,0.683952322533503,0.494005272739444,0.675801617026162
REC8,1497.62462886069,-0.115380921535639,0.183993571867549,-0.627092133515935,0.530598843315095,0.706313583081177
CCDC85B,7487.4299967676,-0.0583586188677757,0.0814013609606962,-0.716924363168247,0.473420768202334,0.658727556828449
OR8H1,28.5382487211154,-0.358479559043212,0.176555618731743,-2.03040583821851,0.0423153037115257,0.128257571492212
CRAMP1,1119.71062992647,0.0301414492767331,0.106316719671031,0.283506200812043,0.776788829013701,0.877951629082885
GFPT1,1552.24346456831,0.336471839707757,0.0935758840634289,3.59571104323935,0.000323506736938196,0.0027858327429764
WFDC11,36.214649112613,-0.573571950111714,0.183882934664522,-3.11922338610783,0.00181328429980587,0.011364820409466
C8orf87,1952.29218237986,-0.15344455116218,0.136526373259858,-1.12391875282676,0.261047495012951,0.454914919287006
ZNF613,591.625716215103,0.251483455424468,0.129921580586632,1.93565575702628,0.0529098765570886,0.151649506002836
TMEM47,2754.82457972815,0.10531157126442,0.187436556762889,0.561851823802126,0.574216979712856,0.741220365103766
TMEM18,875.504929706624,0.579552881950847,0.0961883447821935,6.02518822070566,1.68912934584223e-09,7.1006577547648e-08
MAEL,56.7474724546295,-0.00212527523214252,0.259204426404588,-0.00819922430192302,0.993458038818727,0.996559825737429
CNGB3,538.345928731046,-0.236987229287817,0.169555915182911,-1.39769366956124,0.162205076071942,0.333403700916189
SPATS1,55.8183351248437,0.12570606928876,0.140725767426919,0.893269737214551,0.371712740219028,0.569285978677208
IZUMO1R,27.4216392420257,-0.191082954685768,0.109512747312668,-1.74484669022328,0.0810115590036799,0.206025250131108
ZNF529,1475.13741060618,0.371182151223265,0.101077965250506,3.67223608333772,0.000240437405655853,0.0021658627182377
PADI2,668.209957037169,0.853139080418342,0.200310416850698,4.25908494341675,2.05265462297098e-05,0.000275265460872424
CCDC9,103194.879121903,0.0616061344280013,0.0537361599161351,1.14645584135801,0.251606588662207,0.444569766584761
ATP6V1B2,8983.8362829669,-0.0235349506179671,0.0712557398966995,-0.330288488367198,0.741181990296869,0.85573287915736
IL7R,4664.91456133128,0.208686682739831,0.160469717894941,1.30047391792922,0.193438589906271,0.375739215804695
COX6B2,1012.27112615042,-0.220669135544648,0.218239520669003,-1.01113279056056,0.31195287806494,0.510488980912964
IFT122,1595.9280203525,0.341944486931954,0.114786799889487,2.97895304391416,0.00289235098511291,0.0164542091876533
COA6,13952.7205068439,0.146837269963601,0.106218174411421,1.38241191563741,0.166845259503121,0.339936615063635
DHRS4,18808.0691111874,0.0154212363357631,0.0645316439537606,0.238971694984449,0.811127531059709,0.897601681492514
ITLN2,162.207603811799,0.32123177341685,0.126137987652138,2.54666955923492,0.0108756361994368,0.0462514449653957
ARID4A,1871.11809270041,-0.107309476825616,0.10073705775261,-1.0652433098567,0.286765839299247,0.483823235246817
GSTA3,407.814902451694,0.114149935916554,0.181091301828062,0.6303446646208,0.528469106389741,0.7049389206824
SCMH1,1455.84599381413,0.138309840927957,0.104159790252509,1.32786212983589,0.184223657368905,0.363050019075472
USP27X,682.983226210932,0.299113668229369,0.103665810126885,2.88536469124449,0.00390960480931809,0.0208852760478774
CHP2,1846.78977861162,-0.803514236111695,0.251582887554899,-3.19383501763949,0.00140396328505408,0.00924150271635112
NT5DC2,11174.3305144864,0.389765474136856,0.115129766733882,3.38544483493817,0.000710629914808474,0.00530085133799091
BAP1,1348.14655170721,-0.0625982219852903,0.0973810034063596,-0.642817590655491,0.520342467608684,0.698116109864748
LRRC8C,3349.04512265315,-0.269639118288171,0.174350605629989,-1.5465338781811,0.121975684742321,0.274190095373528
RTKN2,1048.38863846619,0.346174674860018,0.159753630540593,2.16692837395051,0.0302403160424077,0.100113548742946
ANKRD34B,37.3323048672763,-0.348629922091944,0.21896875656995,-1.59214459429317,0.111352219066447,0.258489489870711
SRSF7,3008.37803333533,0.462946725108392,0.11308398521352,4.09383100740814,4.24303615117337e-05,0.000512533014071446
MMP14,6822.01484781404,0.170718833768707,0.110839845227352,1.54022981012408,0.123504345951619,0.276058910762159
NCSTN,11544.8556192438,-0.0816714707148105,0.16145057872789,-0.505860501450789,0.61295458232969,0.770131204279034
RAP2A,2160.81935151955,0.214870709897216,0.135463711529306,1.58618649578881,0.112697010221817,0.260488772855978
GTF2B,7540.5915394232,-0.0103479561258408,0.0675805986015982,-0.153120220003439,0.878303470648399,0.934760393795212
UGDH,10323.2928314922,0.178317676550104,0.112383828947484,1.58668447427102,0.112584124414095,0.260317027903325
KCTD9,1661.24070722318,-0.237720668090024,0.097995821123829,-2.42582454398374,0.0152736524805793,0.0598439798411547
KRTAP12-1,48.1096451813998,0.44357393829315,0.176154989018515,2.51808898950077,0.0117993505277281,0.0493010610505594
ZNF254,430.174679506395,0.251688436546562,0.178056643787485,1.41353016204752,0.15749989930456,0.326461585832525
BMP7,2705.3347594132,0.307028225789838,0.176739031462061,1.73718404616099,0.0823546900128266,0.208257032412328
CLEC4D,140.39825033139,-0.0578791853952713,0.14037064409346,-0.412331123569788,0.68009673926361,0.816406494050632
WFDC9,39.1955303047981,-0.237427062114005,0.127229775367713,-1.86612812470828,0.0620234419514232,0.170283687831639
MDM2,4975.32488226385,0.0594888893782452,0.0961167139985536,0.61892346193962,0.535966781510483,0.711225871968196
DHPS,4090.26277466201,-0.0405017388072742,0.0849371344297319,-0.476843715993046,0.633473413521266,0.783603734866645
FAM155B,177.317856022527,-0.121821500686893,0.131133271782916,-0.928990019318382,0.352894258769318,0.550873141476153
PP2D1,18.0151183359008,-0.189574618927523,0.116460175714554,-1.62780639617249,0.103565943872229,0.245868903344803
RANGRF,5828.98774388839,0.175098597353889,0.102298331175162,1.71164666463692,0.086961803115364,0.216826047900725
NOX1,395.132821751387,-0.00434750821915996,0.134051532329322,-0.0324316189723181,0.974127847450701,0.984856609987245
ARRDC1,4852.54511018775,-0.294506325869178,0.086544687143108,-3.40293940149313,0.000666650645703645,0.00505665194666947
SLC26A8,17.3859719324024,-0.419512089073167,0.143141820864208,-2.93074439419867,0.00338150889432254,0.0185688131215898
KRT73,1392.70217481674,-0.109787534351462,0.127861299575688,-0.858645537905493,0.390536106231323,0.585373540668736
CUX1,2087.21883503647,-0.153199123548956,0.201229663902642,-0.761314811036389,0.446469056164065,0.635444936597183
MKI67,5861.23858393159,0.0993898659943548,0.171998840268192,0.577851954346782,0.563364075235911,0.733724808673975
C16orf71,77.5724791917563,0.125831802466842,0.0964989109626817,1.30397121803275,0.192243395965808,0.374236785254424
EDA2R,153.808785825216,0.20332259666584,0.162352777641495,1.25235058875811,0.210442142595826,0.396109118731772
TRIM15,216.386813888323,-0.0788974323416702,0.158730152870127,-0.497053842102857,0.619151083220151,0.774383605243556
ZBP1,993.961933496849,-0.586561203526703,0.163775072663127,-3.58150476741485,0.000341620902950484,0.00292316579861371
RHOT2,3240.33557147327,0.00544253778466259,0.139580369282332,0.0389921434700738,0.96889665245444,0.982512318946435
VNN2,74.717706213476,-0.313837395001049,0.216714695210421,-1.44815927086221,0.147572512375384,0.311709170160336
BRE,7548.03976392955,-0.0150765494573854,0.0771135809575998,-0.195510949824455,0.844992966367256,0.91702871868745
TRIM3,621.82153704825,-0.0052980688931676,0.0733366576759953,-0.0722431190766112,0.942408430737928,0.969790235977854
SDR42E1,2207.15222446002,-0.113997563943609,0.172748171296675,-0.659906053348786,0.50931411937142,0.688927777238933
CPNE2,6983.05397980315,0.0441629966494497,0.0746715123297323,0.591430322911313,0.554232128095474,0.727156863054966
PCDH11Y,55.0783713091285,0.166079760609158,0.220407548146035,0.753512127901892,0.451142226200986,0.640070781238156
SPATA46,486.691746162744,-0.18141962770508,0.107971233882482,-1.68025890954011,0.0929069520668602,0.227488007837092
SDF2,9128.39557227455,0.0567605626445476,0.0779943414272699,0.727752316461022,0.466765218617231,0.653110239842933
SYT6,65.9435375233079,0.0632942270246622,0.146366802019342,0.432435676337985,0.665424793224397,0.805168773293581
HOXC10,1352.39035957106,0.252331635573016,0.214831871345931,1.17455400817461,0.240173192624472,0.431831720356378
PLEKHM2,4554.53448980981,-0.17920363508517,0.0694770789887326,-2.57932022608827,0.00989949705834759,0.0430360223277521
TMEM185B,4574.31855035936,-0.0088563385831115,0.111455306641388,-0.0794608964794034,0.936666033317542,0.966978154202962
OR6S1,58.65057256521,-0.107756080252317,0.137398326855834,-0.784260498058181,0.432887273011068,0.623863654764019
NR1H3,2746.41572441644,0.0861748198557933,0.113562951179612,0.758828640508811,0.447955070524901,0.637022417711351
ATG16L1,1576.29426944205,0.108839173113172,0.0705721860221747,1.54223893644124,0.123015541546234,0.275331185540701
CCDC106,390.346988351626,-0.0312923321669576,0.0888808389784674,-0.352070620919078,0.724785300689801,0.844415807661227
KRTAP1-3,27660.1141199871,-0.218821995820032,0.0973621719383041,-2.24750528324998,0.0246077533143904,0.0861549592195359
PACSIN3,15489.8411691139,-0.0840058473626989,0.0933037924451209,-0.900347618904228,0.367935287106329,0.565867194462366
UBA1,19694.3740022063,0.126168154973047,0.0592080580915566,2.13092877962569,0.0330950100018185,0.106940628583462
NR1H2,6591.37753763375,0.0456972525862146,0.136754263927265,0.334155961751361,0.738261873217866,0.853870379463605
GPR26,165.976071156328,-0.173510625657778,0.115363920623839,-1.50402851012263,0.132574026006912,0.289559868806581
GPSM1,5678.65482772242,-0.0362465316078589,0.106523755224718,-0.340267121933458,0.733655374395627,0.850656953264701
SP140,5580.18813535397,-0.113929688259462,0.135106188680475,-0.843260322655569,0.399082868089794,0.59308636806208
H2AFY2,2122.36660945396,0.377852343650213,0.118173018954949,3.19745020472281,0.00138648347156924,0.009148756951274
RYR1,4377.57557783031,-0.539054948180754,0.108006465355421,-4.99095073991051,6.00828203383558e-07,1.30978607051013e-05
ARHGEF18,4265.65310260488,-0.14149063434341,0.079484092956305,-1.78011258707062,0.0750575370440413,0.195036858246157
GSTCD,3740.46625257281,0.0185471325013611,0.146869851382989,0.126282775714099,0.899508090090361,0.946725073526194
NT5C3A,9015.75187353599,-0.191717329236348,0.0901654053841021,-2.12628478094938,0.0334795544820513,0.107667566296664
RUNX2,5025.51460195934,0.285806329946103,0.118083264991751,2.42037963606501,0.0155043111323516,0.0605893931132213
TRABD2B,371.949977895,0.0884414425725024,0.0920004333998773,0.961315499331337,0.336393557084632,0.534697799103471
ENOSF1,1398.01950946184,0.195813748195364,0.142816342509157,1.37108782338974,0.170347580335031,0.344835020858222
C17orf112,142.625649469514,-0.497187257095505,0.129799729918779,-3.83041827133703,0.000127925618749994,0.00129884729840142
IL4R,9165.46583932112,-0.44746616047433,0.103983802138765,-4.30322945757641,1.68326359971911e-05,0.000232249069679035
CACNA1G,1026.04260813228,-0.219544314705096,0.0854886558771842,-2.56811049901756,0.0102254554948971,0.0441509753925712
UNC5C,125.052897895918,-0.249362937663693,0.238997309137008,-1.04337131896637,0.296776351667937,0.493736911528436
BMP15,22.3838687196634,-0.259639789711977,0.141429451364029,-1.83582547487711,0.0663834725262308,0.178935190777724
GABRD,415.963824432599,0.0154825037383299,0.0843482581735046,0.183554516401303,0.854362947396789,0.922495940490834
IMPG2,123.161714325581,-0.0479200565203327,0.138645322700278,-0.345630531106526,0.729620397992821,0.848234642113696
UBAP1,6398.05196464157,-0.373407664375395,0.0852947420324726,-4.37785091410717,1.1985528794912e-05,0.000175796440824503
RHPN2,3078.26741646441,-0.259432597890912,0.15600938990629,-1.66292937910176,0.0963265726845558,0.233362795656265
TTLL11,171.78141596634,-0.250378039962852,0.180297867526876,-1.38869107769968,0.164926708480541,0.337251250831403
DAO,999.148856603526,-0.204134453141294,0.126278070785441,-1.6165471318305,0.105976071791979,0.249963487635199
VRK2,8069.81732644161,0.25102566604906,0.0688842131874743,3.64416829972163,0.000268257848974713,0.00237524371001626
ARSJ,500.93494509153,0.164017986003057,0.17478226235473,0.938413222219162,0.348032093554239,0.546977063873853
CNTNAP5,122.241549192496,0.490666753739202,0.20432026452313,2.4014590764376,0.0163298354978418,0.0630666285655059
RPRML,172.88309207953,0.268432300998967,0.122877614087391,2.18455007441842,0.0289218519480586,0.0968175316762845
SAMD14,215.331519954909,0.156609927130722,0.0748481892754789,2.09236761298685,0.0364056436452231,0.114833509899168
